"OrderDate";"Country";"OrderId";"Value";"Currency";"ProductCategory"
"2012-01-28";"FR";"10758819";"104,16";"USD";"Hotel"
"2012-04-28";"ES";"10758972";"3.615.64";"EUR";"Hotel"
"2012-07-01";"IT";"10759674";"359.25";"EUR";"Holidays"
"2012-12-19";"IT";"10759857";"800.01";"GBP";"Holidays"
"2012-02-07";"UK";"10760498";"2 909.24";"USD";"Holidays"
"2012-05-30";"FR";"10760803";"289,63";"USD";"Flight"
"2012-11-27";"IT";"10761047";"1.991.89";"GBP";"Flight"
"2012-11-11";"UK";"10761077";"500.26";"GBP";"Holidays"
"2012-05-20";"IT";"10761260";"905.70";"USD";"Flight"
"2012-04-30";"FR";"10761352";"172,27";"GBP";"Flight"
"2012-10-11";"UK";"10761413";"126.09";"GBP";"Flight"
"2012-01-10";"FR";"10762023";"2.021,77";"USD";"Hotel"
"12/19/2012";"FR";"10762054";"435,48";"GBP";"Flight"
"2012-07-28";"UK";"10762451";"3 103.95";"GBP";"Holidays"
"2012-04-04";"UK";"10762878";"205.78";"USD";"Flight"
"08/20/2012";"IT";"10763763";"61.80";"USD";"Holidays"
"2012-11-13";"UK";"10764404";"794.73";"EUR";"Hotel"
"2012-10-20";"IT";"10764434";"1.518.53";"USD";"Hotel"
"07/04/2012";"IT";"10764556";"220.45";"EUR";"Flight"
"2012-09-07";"FR";"10764648";"376,88";"GBP";"Hotel"
"2012-12-01";"UK";"10765106";"1 616.42";"EUR";"Hotel"
"2012-03-11";"UK";"10765411";"1 071.45";"GBP";"Hotel"
"2012-07-05";"FR";"10766021";"196,87";"GBP";"Hotel"
"2012-12-06";"FR";"10766082";"1.058,27";"GBP";"Hotel"
"03/05/2012";"IT";"10766754";"1.245.22";"GBP";"Flight"
"2012-08-01";"FR";"10766998";"1.595,51";"GBP";"Flight"
"03/02/2012";"IT";"10767639";"1.377.30";"EUR";"Hotel"
"2012-10-20";"IT";"10768585";"165.92";"EUR";"Hotel"
"2012-03-11";"IT";"10769317";"621.65";"GBP";"Hotel"
"2012-08-06";"FR";"10769592";"1.170,66";"GBP";"Hotel"
"02/04/2012";"UK";"10769714";"2 063.67";"USD";"Flight"
"2012-01-08";"FR";"10769805";"1.998,39";"GBP";"Hotel"
"2012-06-16";"UK";"10770294";"1 249.18";"USD";"Flight"
"2012-12-14";"FR";"10770660";"219,36";"EUR";"Flight"
"2012-10-19";"UK";"10770904";"2 331.47";"EUR";"Hotel"
"2012-01-30";"IT";"10771057";"601.35";"EUR";"Holidays"
"2012-04-13";"IT";"10771453";"431.97";"USD";"Hotel"
"2012-02-13";"UK";"10771636";"1 502.36";"GBP";"Hotel"
"2012-09-24";"IT";"10772460";"761.22";"EUR";"Flight"
"2012-06-21";"IT";"10772613";"515.54";"EUR";"Holidays"
"2012-01-30";"IT";"10773529";"170.28";"EUR";"Flight"
"2012-03-20";"IT";"10773712";"1.095.09";"GBP";"Holidays"
"2012-06-06";"FR";"10773834";"1.192,28";"USD";"Flight"
"2012-07-21";"ES";"10773986";"688.52";"EUR";"Flight"
"2012-07-13";"FR";"10774047";"1.073,31";"GBP";"Hotel"
"2012-10-27";"FR";"10774108";"55,83";"GBP";"Hotel"
"2012-11-19";"ES";"10774169";"3.737.53";"USD";"Holidays"
"2012-03-08";"FR";"10774688";"218,41";"EUR";"Flight"
"2012-11-06";"ES";"10774963";"2.701.67";"GBP";"Flight"
"2012-07-07";"FR";"10775024";"1.802,57";"USD";"Holidays"
"2012-10-07";"FR";"10775085";"2.237,11";"GBP";"Flight"
"2012-07-06";"FR";"10775268";"331,69";"GBP";"Holidays"
"2012-05-26";"ES";"10775512";"544.12";"EUR";"Flight"
"2012-12-25";"UK";"10775848";"1 885.88";"GBP";"Flight"
"2012-03-16";"FR";"10775909";"243,50";"USD";"Flight"
"05/09/2012";"UK";"10776702";"1 653.95";"USD";"Holidays"
"2012-12-04";"IT";"10776977";"3.652.05";"EUR";"Restaurant"
"2012-01-30";"ES";"10777008";"506.82";"GBP";"Holidays"
"2012-08-01";"UK";"10777984";"2 423.52";"USD";"Hotel"
"2012-10-15";"FR";"10778350";"191,99";"EUR";"Holidays"
"2012-06-13";"IT";"10778930";"295.85";"EUR";"Flight"
"2012-08-24";"UK";"10778991";"4 687.31";"EUR";"Hotel"
"2012-11-22";"UK";"10779174";"547.15";"GBP";"Hotel"
"2012-10-18";"UK";"10779357";"3 237.03";"GBP";"Holidays"
"06/13/2012";"UK";"10779968";"24.54";"EUR";"Holidays"
"2012-07-11";"UK";"10780181";"1 481.91";"EUR";"Hotel"
"2012-09-17";"UK";"10780242";"1 302.65";"EUR";"Flight"
"2012-07-01";"IT";"10780792";"1.426.68";"EUR";"Hotel"
"2012-01-02";"UK";"10780944";"325.81";"GBP";"Holidays"
"2012-09-29";"FR";"10781036";"1.682,27";"USD";"Hotel"
"2012-07-18";"UK";"10781066";"771.29";"USD";"Flight"
"2012-07-23";"FR";"10781097";"234,24";"EUR";"Hotel"
"2012-08-19";"UK";"10781127";"1 566.30";"USD";"Holidays"
"2012-05-14";"UK";"10781494";"3 119.96";"GBP";"Restaurant"
"2012-06-15";"FR";"10781738";"2.191,81";"EUR";"Flight"
"12/19/2012";"IT";"10781860";"1.181.74";"EUR";"Flight"
"2012-08-30";"ES";"10782012";"1.086.76";"USD";"Holidays"
"2012-10-07";"UK";"10782409";"2 023.35";"GBP";"Holidays"
"2012-09-17";"IT";"10782623";"606.49";"GBP";"Flight"
"2012-01-26";"FR";"10782867";"960,32";"GBP";"Hotel"
"2012-06-03";"FR";"10784179";"87,39";"GBP";"Hotel"
"2012-12-11";"UK";"10784484";"1 731.58";"GBP";"Flight"
"2012-09-23";"FR";"10784515";"2.280,70";"EUR";"Flight"
"2012-07-05";"FR";"10784637";"217,59";"USD";"Flight"
"2012-02-18";"UK";"10784729";"849.99";"USD";"Hotel"
"2012-10-30";"UK";"10784912";"59.70";"USD";"Flight"
"2012-12-15";"FR";"10784942";"667,94";"USD";"Hotel"
"01/23/2012";"ES";"10784973";"181.46";"EUR";"Hotel"
"2012-03-21";"UK";"10785034";"1 172.99";"EUR";"Flight"
"06/04/2012";"FR";"10785400";"352,43";"EUR";"Flight"
"07/30/2012";"FR";"10786224";"1.338,79";"EUR";"Hotel"
"2012-04-26";"UK";"10786560";"928.48";"EUR";"Holidays"
"02/20/2012";"FR";"10786621";"2.523,99";"GBP";"Hotel"
"2012-11-07";"UK";"10787048";"891.28";"GBP";"Hotel"
"2012-03-03";"UK";"10787414";"308.16";"EUR";"Hotel"
"2012-08-27";"ES";"10787567";"1.034.58";"EUR";"Hotel"
"2012-02-13";"FR";"10787597";"179,32";"EUR";"Holidays"
"2012-08-18";"IT";"10787750";"504.84";"USD";"Holidays"
"2012-11-17";"UK";"10788208";"2 775.51";"GBP";"Hotel"
"12/15/2012";"UK";"10788238";"550.37";"USD";"Flight"
"2012-06-26";"UK";"10788330";"917.24";"EUR";"Holidays"
"2012-06-06";"IT";"10788452";"3.209.22";"USD";"Hotel"
"2012-07-04";"ES";"10788909";"175.75";"USD";"Cars"
"2012-05-04";"FR";"10789611";"769,92";"GBP";"Hotel"
"2012-03-17";"FR";"10789825";"1.541,07";"EUR";"Hotel"
"2012-12-02";"FR";"10790008";"1.797,25";"EUR";"Hotel"
"02/12/2012";"UK";"10791442";"618.82";"EUR";"Hotel"
"2012-01-12";"FR";"10791778";"2.555,37";"EUR";"Flight"
"2012-01-30";"UK";"10792144";"285.52";"GBP";"Flight"
"2012-05-16";"FR";"10792205";"168,53";"EUR";"Flight"
"2012-10-21";"UK";"10792236";"1 845.03";"EUR";"Flight"
"2012-12-24";"IT";"10792388";"1.446.86";"EUR";"Holidays"
"2012-02-20";"FR";"10792449";"925,38";"EUR";"Cars"
"02/16/2012";"UK";"10792968";"2 560.57";"USD";"Hotel"
"2012-04-06";"FR";"10793060";"567,12";"USD";"Holidays"
"2012-01-23";"UK";"10793151";"1 819.79";"GBP";"Cars"
"2012-11-09";"IT";"10793365";"3.071.89";"GBP";"Flight"
"2012-09-22";"UK";"10793670";"2 689.50";"GBP";"Flight"
"11/01/2012";"ES";"10794128";"68.42";"USD";"Flight"
"2012-02-14";"IT";"10794433";"1.661.37";"EUR";"Hotel"
"2012-07-01";"UK";"10794494";"1 050.89";"GBP";"Hotel"
"2012-10-10";"UK";"10794616";"894.97";"USD";"Hotel"
"2012-11-28";"UK";"10794738";"57.62";"EUR";"Flight"
"2012-05-31";"FR";"10794769";"149,72";"EUR";"Hotel"
"2012-02-04";"IT";"10795074";"4.617.63";"USD";"Flight"
"2012-03-26";"ES";"10795318";"798.17";"EUR";"Holidays"
"12/22/2012";"FR";"10795501";"165,53";"EUR";"Hotel"
"2012-08-12";"IT";"10796264";"1.284.85";"GBP";"Holidays"
"2012-12-12";"FR";"10797119";"365,89";"EUR";"Hotel"
"02/09/2012";"UK";"10797790";"1 141.20";"EUR";"Hotel"
"2012-01-02";"UK";"10798004";"78.65";"EUR";"Holidays"
"2012-11-03";"UK";"10798034";"1 389.44";"EUR";"Flight"
"2012-11-17";"FR";"10798065";"107,88";"EUR";"Flight"
"01/28/2012";"UK";"10798248";"193.39";"GBP";"Hotel"
"2012-10-24";"IT";"10798339";"96.63";"EUR";"Flight"
"2012-08-18";"UK";"10798736";"666.98";"EUR";"Flight"
"2012-11-16";"FR";"10798767";"1.096,58";"EUR";"Hotel"
"06/29/2012";"ES";"10798858";"1.901.00";"GBP";"Flight"
"2012-03-03";"FR";"10798889";"1.424,81";"GBP";"Hotel"
"2012-12-24";"FR";"10798950";"1.817,49";"EUR";"Flight"
"2012-08-05";"FR";"10799133";"2.266,63";"USD";"Hotel"
"2012-07-15";"UK";"10799957";"1 038.34";"GBP";"Flight"
"2012-08-29";"UK";"10800262";"3 055.29";"USD";"Hotel"
"2012-01-04";"IT";"10800506";"74.25";"USD";"Restaurant"
"2012-08-04";"FR";"10800781";"468,65";"USD";"Flight"
"12/17/2012";"FR";"10801055";"1.307,81";"USD";"Restaurant"
"09/07/2012";"UK";"10801788";"1 056.29";"GBP";"Flight"
"2012-09-18";"FR";"10801818";"545,60";"EUR";"Hotel"
"2012-10-22";"UK";"10803100";"1 537.14";"USD";"Hotel"
"09/03/2012";"FR";"10803649";"511,71";"EUR";"Holidays"
"2012-12-07";"IT";"10804901";"2.969.14";"USD";"Holidays"
"2012-08-20";"IT";"10805023";"41.20";"USD";"Flight"
"2012-08-03";"UK";"10805114";"1 807.27";"USD";"Hotel"
"2012-06-21";"UK";"10805419";"138.77";"USD";"Hotel"
"2012-01-28";"IT";"10805786";"1.282.33";"GBP";"Flight"
"2012-06-22";"ES";"10807617";"2.129.34";"USD";"Hotel"
"2012-06-05";"FR";"10807800";"17,71";"EUR";"Hotel"
"2012-01-16";"ES";"10807952";"2.420.86";"GBP";"Hotel"
"04/22/2012";"UK";"10808319";"157.58";"USD";"Hotel"
"06/26/2012";"FR";"10808563";"1.395,60";"GBP";"Hotel"
"2012-05-22";"UK";"10808776";"146.41";"USD";"Flight"
"10/16/2012";"FR";"10808929";"1.735,56";"USD";"Flight"
"2012-12-26";"UK";"10809020";"250.48";"EUR";"Holidays"
"2012-07-17";"IT";"10809295";"1.102.58";"USD";"Hotel"
"04/02/2012";"UK";"10809722";"497.27";"EUR";"Holidays"
"2012-10-18";"FR";"10809814";"2.040,91";"GBP";"Hotel"
"10/12/2012";"UK";"10809967";"487.57";"GBP";"Hotel"
"2012-10-11";"IT";"10810272";"150.25";"EUR";"Flight"
"2012-09-03";"UK";"10810577";"2 788.57";"EUR";"Cars"
"2012-04-30";"IT";"10810882";"460.48";"GBP";"Hotel"
"2012-08-06";"UK";"10811431";"301.94";"USD";"Flight"
"2012-10-13";"UK";"10811553";"666.53";"EUR";"Holidays"
"02/15/2012";"UK";"10811798";"3 201.59";"EUR";"Holidays"
"04/24/2012";"UK";"10812072";"3 978.52";"USD";"Flight"
"2012-05-18";"IT";"10812103";"1.509.46";"GBP";"Cars"
"2012-11-17";"FR";"10812591";"2.526,11";"GBP";"Hotel"
"2012-11-15";"FR";"10813781";"1.120,60";"GBP";"Hotel"
"2012-08-22";"IT";"10814086";"2.756.82";"EUR";"Holidays"
"2012-04-25";"FR";"10814117";"732,39";"EUR";"Flight"
"2012-10-08";"FR";"10814178";"1.090,15";"USD";"Holidays"
"12/16/2012";"IT";"10814575";"850.64";"GBP";"Cars"
"04/01/2012";"FR";"10814605";"1.238,35";"EUR";"Hotel"
"2012-07-15";"FR";"10814636";"1.554,07";"EUR";"Hotel"
"2012-05-05";"FR";"10814727";"1.395,87";"GBP";"Holidays"
"2012-06-02";"FR";"10814880";"1.252,90";"USD";"Flight"
"2012-11-09";"UK";"10815002";"2 475.60";"USD";"Hotel"
"2012-06-13";"UK";"10815093";"1 658.92";"EUR";"Hotel"
"10/07/2012";"IT";"10815124";"54.86";"EUR";"Flight"
"2012-11-08";"FR";"10815399";"220,54";"USD";"Hotel"
"05/02/2012";"IT";"10815643";"3.687.49";"GBP";"Hotel"
"2012-08-31";"FR";"10815795";"225,03";"USD";"Flight"
"2012-12-31";"UK";"10816375";"1 091.35";"EUR";"Hotel"
"2012-05-25";"UK";"10816467";"93.65";"GBP";"Hotel"
"2012-09-01";"UK";"10816802";"52.77";"EUR";"Holidays"
"2012-05-27";"IT";"10817016";"918.01";"USD";"Flight"
"2012-06-06";"UK";"10817596";"124.43";"USD";"Hotel"
"2012-09-03";"UK";"10818054";"3 540.43";"USD";"Hotel"
"2012-12-17";"UK";"10818115";"255.63";"GBP";"Hotel"
"2012-12-05";"ES";"10818298";"134.17";"GBP";"Cars"
"2012-05-20";"FR";"10818389";"568,20";"EUR";"Hotel"
"2012-10-19";"UK";"10818634";"933.57";"EUR";"Hotel"
"2012-03-24";"UK";"10819122";"2 703.14";"GBP";"Hotel"
"12/15/2012";"FR";"10819183";"2.676,34";"GBP";"Flight"
"07/31/2012";"FR";"10819458";"3.175,11";"USD";"Holidays"
"07/12/2012";"FR";"10819732";"786,69";"GBP";"Hotel"
"2012-07-19";"FR";"10819793";"4.332,37";"GBP";"Flight"
"2012-11-17";"IT";"10820220";"3.537.09";"EUR";"Hotel"
"2012-10-25";"UK";"10820526";"69.55";"USD";"Hotel"
"2012-10-19";"ES";"10821777";"40.16";"EUR";"Flight"
"2012-02-14";"UK";"10821838";"4 372.05";"EUR";"Flight"
"2012-12-24";"ES";"10822204";"477.14";"USD";"Flight"
"2012-05-29";"UK";"10822509";"1 460.43";"USD";"Flight"
"2012-12-06";"UK";"10822692";"1 815.51";"EUR";"Holidays"
"10/07/2012";"UK";"10822814";"1 830.16";"EUR";"Restaurant"
"2012-09-13";"FR";"10822875";"1.304,53";"USD";"Hotel"
"2012-02-09";"FR";"10823059";"1.589,80";"EUR";"Flight"
"2012-07-12";"FR";"10823181";"728,69";"USD";"Hotel"
"2012-08-18";"IT";"10823486";"84.23";"EUR";"Hotel"
"2012-06-04";"UK";"10823608";"2 674.28";"USD";"Flight"
"2012-01-01";"UK";"10823822";"1 508.04";"EUR";"Flight"
"2012-11-18";"ES";"10824035";"1.146.47";"USD";"Hotel"
"2012-12-01";"UK";"10824401";"367.80";"GBP";"Holidays"
"2012-07-04";"FR";"10825531";"2.912,46";"EUR";"Hotel"
"2012-09-27";"ES";"10825653";"2.724.81";"USD";"Holidays"
"11/01/2012";"IT";"10826141";"491.69";"USD";"Hotel"
"2012-11-27";"IT";"10826171";"961.20";"EUR";"Holidays"
"2012-05-08";"FR";"10826354";"856,59";"GBP";"Hotel"
"11/26/2012";"FR";"10826477";"1.091,09";"EUR";"Flight"
"2012-05-27";"FR";"10827819";"1.502,21";"EUR";"Flight"
"02/23/2012";"UK";"10828216";"2 387.43";"GBP";"Restaurant"
"10/26/2012";"FR";"10828491";"2.233,91";"GBP";"Flight"
"2012-01-26";"FR";"10828735";"326,46";"USD";"Hotel"
"2012-10-06";"FR";"10828826";"546,96";"GBP";"Flight"
"2012-03-31";"IT";"10829040";"242.62";"GBP";"Flight"
"08/25/2012";"FR";"10829162";"1.689,69";"USD";"Holidays"
"2012-11-10";"IT";"10829254";"472.95";"USD";"Hotel"
"2012-10-03";"IT";"10829315";"1.378.02";"EUR";"Hotel"
"07/10/2012";"UK";"10829956";"467.51";"USD";"Flight"
"2012-02-05";"IT";"10830261";"138.26";"GBP";"Flight"
"2012-06-27";"FR";"10830291";"1.049,14";"EUR";"Restaurant"
"04/08/2012";"UK";"10830688";"53.65";"GBP";"Hotel"
"2012-01-21";"UK";"10830841";"1 949.08";"USD";"Hotel"
"2012-08-02";"IT";"10830902";"274.90";"EUR";"Flight"
"2012-10-25";"FR";"10831207";"17,61";"EUR";"Hotel"
"2012-10-12";"UK";"10831237";"3 680.03";"EUR";"Flight"
"2012-09-27";"FR";"10831390";"289,02";"EUR";"Cars"
"2012-08-03";"UK";"10831481";"310.79";"GBP";"Flight"
"2012-06-24";"UK";"10831878";"73.57";"EUR";"Hotel"
"2012-06-22";"ES";"10832122";"768.18";"USD";"Holidays"
"2012-07-27";"FR";"10832397";"597,71";"GBP";"Flight"
"2012-07-03";"FR";"10832855";"3.940,39";"EUR";"Flight"
"2012-07-11";"IT";"10833007";"1.781.69";"USD";"Flight"
"2012-09-16";"UK";"10833312";"264.14";"EUR";"Flight"
"07/10/2012";"IT";"10833374";"2.815.45";"EUR";"Hotel"
"2012-03-27";"ES";"10833984";"1.235.22";"USD";"Holidays"
"2012-03-08";"FR";"10834014";"192,78";"USD";"Flight"
"03/10/2012";"FR";"10834259";"455,64";"USD";"Hotel"
"08/26/2012";"UK";"10834503";"89.27";"EUR";"Hotel"
"2012-01-30";"ES";"10834777";"3.229.27";"EUR";"Flight"
"2012-06-27";"FR";"10834991";"101,15";"EUR";"Holidays"
"2012-01-26";"IT";"10835296";"283.46";"GBP";"Hotel"
"2012-08-04";"UK";"10835449";"255.63";"EUR";"Holidays"
"02/28/2012";"IT";"10835571";"782.57";"EUR";"Flight"
"03/23/2012";"IT";"10836212";"217.59";"GBP";"Holidays"
"2012-01-20";"UK";"10836791";"785.47";"EUR";"Holidays"
"2012-02-10";"FR";"10837066";"2.617,78";"USD";"Hotel"
"07/05/2012";"UK";"10837158";"67.08";"EUR";"Hotel"
"07/24/2012";"UK";"10837371";"688.15";"GBP";"Flight"
"01/09/2012";"FR";"10837768";"52,35";"GBP";"Holidays"
"2012-02-26";"ES";"10838378";"492.83";"USD";"Holidays"
"2012-10-09";"UK";"10838775";"98.87";"EUR";"Holidays"
"2012-07-11";"UK";"10838806";"1 658.88";"EUR";"Holidays"
"2012-04-08";"FR";"10838867";"299,38";"EUR";"Hotel"
"2012-08-02";"FR";"10839019";"462,48";"USD";"Holidays"
"02/26/2012";"ES";"10839050";"2.642.69";"GBP";"Flight"
"2012-09-30";"FR";"10840087";"186,36";"GBP";"Holidays"
"2012-12-13";"IT";"10840301";"823.10";"EUR";"Flight"
"2012-11-06";"UK";"10840820";"1 230.94";"EUR";"Holidays"
"2012-02-01";"IT";"10840942";"167.55";"GBP";"Holidays"
"2012-12-07";"IT";"10841094";"2.021.78";"GBP";"Hotel"
"2012-05-07";"IT";"10841125";"1.136.73";"EUR";"Hotel"
"01/19/2012";"FR";"10841217";"60,61";"EUR";"Hotel"
"2012-08-20";"ES";"10841613";"1.138.38";"USD";"Flight"
"2012-12-26";"UK";"10841827";"4 136.36";"GBP";"Hotel"
"03/10/2012";"FR";"10842102";"3.855,73";"USD";"Flight"
"2012-03-17";"UK";"10842254";"1 693.68";"EUR";"Hotel"
"2012-12-13";"FR";"10842803";"2.291,41";"USD";"Flight"
"2012-06-15";"UK";"10842987";"25.82";"USD";"Cars"
"2012-04-30";"FR";"10843383";"2.535,47";"GBP";"Hotel"
"11/04/2012";"UK";"10843414";"195.51";"GBP";"Hotel"
"2012-04-02";"UK";"10843597";"783.86";"USD";"Flight"
"2012-02-09";"IT";"10843841";"2.103.58";"EUR";"Hotel"
"2012-05-27";"UK";"10844207";"3 090.63";"EUR";"Hotel"
"2012-12-08";"FR";"10844451";"276,21";"EUR";"Flight"
"05/28/2012";"FR";"10844482";"2.570,76";"USD";"Hotel"
"08/15/2012";"IT";"10844573";"74.45";"GBP";"Holidays"
"2012-08-31";"UK";"10844604";"418.30";"GBP";"Hotel"
"2012-02-26";"UK";"10844635";"31.62";"USD";"Holidays"
"2012-05-22";"ES";"10844818";"228.52";"USD";"Flight"
"11/02/2012";"UK";"10844940";"633.47";"EUR";"Restaurant"
"06/24/2012";"IT";"10845092";"972.31";"EUR";"Flight"
"2012-11-30";"UK";"10845886";"1 179.46";"USD";"Holidays"
"2012-12-01";"UK";"10846496";"3 514.28";"EUR";"Hotel"
"2012-10-08";"ES";"10846710";"590.45";"EUR";"Cars"
"2012-12-24";"UK";"10846862";"1 884.46";"EUR";"Hotel"
"02/02/2012";"FR";"10847442";"565,99";"EUR";"Hotel"
"2012-02-10";"UK";"10847900";"335.48";"USD";"Flight"
"2012-02-15";"IT";"10847961";"523.84";"GBP";"Flight"
"2012-05-30";"UK";"10848052";"1 012.40";"USD";"Hotel"
"2012-08-09";"IT";"10848632";"1.174.12";"EUR";"Flight"
"2012-10-12";"IT";"10849090";"2.309.05";"USD";"Hotel"
"2012-10-15";"ES";"10849212";"936.99";"USD";"Hotel"
"2012-09-17";"UK";"10849304";"336.79";"USD";"Flight"
"2012-01-08";"UK";"10850158";"2 153.49";"GBP";"Hotel"
"2012-02-22";"UK";"10850341";"490.24";"USD";"Hotel"
"2012-01-21";"IT";"10850433";"462.04";"USD";"Restaurant"
"2012-01-29";"FR";"10850799";"496,35";"GBP";"Hotel"
"12/11/2012";"FR";"10851074";"484,16";"USD";"Flight"
"2012-06-01";"UK";"10851562";"4 056.71";"EUR";"Hotel"
"11/08/2012";"UK";"10851837";"362.54";"GBP";"Hotel"
"2012-11-06";"FR";"10851867";"1.705,70";"USD";"Holidays"
"2012-02-09";"UK";"10852478";"79.55";"EUR";"Flight"
"2012-04-09";"IT";"10852569";"739.90";"EUR";"Hotel"
"03/30/2012";"UK";"10853790";"1 308.30";"GBP";"Hotel"
"2012-08-05";"ES";"10854125";"550.26";"EUR";"Holidays"
"2012-06-16";"ES";"10854431";"3.079.23";"EUR";"Hotel"
"2012-03-11";"IT";"10854583";"4.551.31";"USD";"Holidays"
"2012-07-15";"FR";"10854797";"1.142,03";"GBP";"Flight"
"2012-05-03";"UK";"10855102";"913.66";"GBP";"Flight"
"11/07/2012";"UK";"10855285";"551.98";"USD";"Hotel"
"2012-05-28";"UK";"10855316";"13.63";"GBP";"Hotel"
"2012-05-26";"UK";"10855499";"1 280.26";"GBP";"Hotel"
"2012-02-07";"FR";"10855895";"751,34";"GBP";"Hotel"
"02/13/2012";"IT";"10856048";"1.764.94";"USD";"Flight"
"2012-06-07";"FR";"10857330";"159,33";"EUR";"Hotel"
"2012-11-21";"UK";"10857818";"326.37";"GBP";"Holidays"
"2012-06-24";"UK";"10858154";"211.14";"EUR";"Hotel"
"2012-11-24";"UK";"10858612";"203.95";"USD";"Holidays"
"08/16/2012";"ES";"10858886";"88.74";"EUR";"Flight"
"2012-05-08";"IT";"10859100";"69.85";"USD";"Restaurant"
"06/13/2012";"FR";"10859283";"1.499,14";"EUR";"Hotel"
"2012-12-30";"FR";"10859771";"1.926,77";"EUR";"Hotel"
"10/23/2012";"FR";"10860107";"465,74";"EUR";"Flight"
"2012-01-07";"UK";"10861236";"401.30";"GBP";"Hotel"
"08/29/2012";"FR";"10861328";"202,73";"USD";"Hotel"
"07/01/2012";"UK";"10861541";"280.32";"EUR";"Hotel"
"2012-03-24";"UK";"10862182";"629.21";"EUR";"Holidays"
"2012-08-28";"IT";"10862274";"811.62";"GBP";"Hotel"
"02/09/2012";"FR";"10862365";"55,18";"EUR";"Hotel"
"01/03/2012";"FR";"10862854";"1.277,25";"USD";"Flight"
"10/10/2012";"FR";"10862884";"2.124,33";"USD";"Flight"
"2012-12-08";"ES";"10863403";"2.124.83";"GBP";"Hotel"
"2012-02-09";"FR";"10863433";"887,53";"EUR";"Hotel"
"2012-09-24";"UK";"10864318";"272.23";"EUR";"Flight"
"2012-08-26";"FR";"10864532";"1.413,50";"EUR";"Flight"
"2012-08-04";"UK";"10864593";"1 312.21";"EUR";"Hotel"
"2012-10-16";"UK";"10864654";"48.42";"EUR";"Holidays"
"2012-02-08";"FR";"10864868";"3.980,15";"EUR";"Flight"
"2012-06-15";"IT";"10865051";"1.590.28";"EUR";"Hotel"
"2012-05-06";"UK";"10865142";"101.24";"EUR";"Flight"
"2012-10-22";"UK";"10865203";"158.42";"USD";"Flight"
"07/07/2012";"UK";"10865325";"1 692.12";"USD";"Hotel"
"2012-12-06";"IT";"10865692";"1.018.36";"EUR";"Holidays"
"2012-02-13";"IT";"10865722";"499.23";"GBP";"Flight"
"2012-05-10";"FR";"10865783";"153,67";"GBP";"Restaurant"
"2012-09-30";"ES";"10865905";"651.57";"EUR";"Hotel"
"2012-02-25";"UK";"10866546";"971.30";"GBP";"Flight"
"2012-01-22";"IT";"10866577";"286.42";"EUR";"Holidays"
"12/16/2012";"FR";"10866699";"501,20";"EUR";"Hotel"
"2012-08-01";"IT";"10866973";"152.46";"EUR";"Flight"
"2012-05-11";"FR";"10867126";"1.763,64";"GBP";"Holidays"
"02/28/2012";"UK";"10867889";"119.90";"USD";"Hotel"
"2012-03-27";"FR";"10868438";"263,94";"USD";"Flight"
"2012-10-27";"UK";"10869018";"1 878.37";"USD";"Holidays"
"2012-02-26";"UK";"10870056";"1 599.06";"USD";"Hotel"
"2012-06-08";"IT";"10870788";"1.516.07";"GBP";"Flight"
"2012-05-03";"ES";"10871154";"1.185.92";"EUR";"Holidays"
"2012-07-23";"IT";"10871795";"593.88";"USD";"Hotel"
"2012-01-08";"FR";"10871917";"3.037,86";"GBP";"Hotel"
"2012-03-15";"FR";"10872009";"284,54";"GBP";"Flight"
"2012-05-05";"IT";"10872039";"1.746.54";"USD";"Hotel"
"2012-04-21";"FR";"10872161";"869,09";"EUR";"Holidays"
"2012-11-25";"ES";"10872436";"836.71";"EUR";"Flight"
"2012-08-19";"FR";"10872711";"2.327,24";"EUR";"Flight"
"2012-07-05";"UK";"10873107";"2 071.17";"EUR";"Flight"
"2012-02-26";"FR";"10873535";"881,17";"EUR";"Hotel"
"2012-12-26";"UK";"10873626";"964.84";"USD";"Flight"
"2012-11-08";"FR";"10873657";"3.439,71";"EUR";"Hotel"
"2012-09-25";"UK";"10873779";"1 566.10";"USD";"Holidays"
"09/23/2012";"UK";"10873901";"888.94";"EUR";"Holidays"
"2012-02-07";"FR";"10874176";"1.281,41";"EUR";"Flight"
"01/22/2012";"UK";"10874542";"553.55";"EUR";"Holidays"
"05/19/2012";"UK";"10874755";"355.63";"USD";"Hotel"
"2012-11-19";"UK";"10874877";"1 178.11";"EUR";"Hotel"
"2012-06-15";"FR";"10875000";"58,07";"EUR";"Flight"
"2012-06-23";"ES";"10875061";"777.73";"USD";"Hotel"
"2012-11-21";"FR";"10875518";"2.557,75";"USD";"Holidays"
"2012-05-26";"FR";"10875823";"1.058,52";"EUR";"Cars"
"12/06/2012";"IT";"10876007";"429.62";"USD";"Flight"
"2012-03-16";"IT";"10876129";"1.939.30";"EUR";"Hotel"
"2012-02-07";"UK";"10876281";"845.17";"EUR";"Flight"
"11/26/2012";"IT";"10876434";"1.279.43";"USD";"Flight"
"2012-07-07";"UK";"10876678";"659.00";"USD";"Hotel"
"2012-02-02";"IT";"10877655";"3.729.78";"GBP";"Holidays"
"2012-01-07";"FR";"10877929";"2.357,26";"USD";"Holidays"
"2012-05-14";"FR";"10877990";"2.788,75";"USD";"Flight"
"11/01/2012";"UK";"10878204";"56.39";"GBP";"Holidays"
